,Topic,TweetId,AuthorId,AuthorName,AuthorUsername,#urls,urls,Text,canonical_urls
15555,6.0,1397991054155071492,112177253,Dr. David L. Katz,DrDavidKatz,1,https://t.co/SwTZdsBzW6,Climate Activists Defeat Exxon in Push for Clean Energy https://t.co/ccZTfMud9o https://t.co/SwTZdsBzW6,
15556,6.0,1397991025927286786,63202029,zoli osaze,zaswadosaze,0,https://t.co/kOgqAZG5Ao,'A Seismic Shift' for Big Oil: Activist Investors Score Surprise Win With ExxonMobil Board Seats https://t.co/kOgqAZG5Ao,
15564,6.0,1397989861714497541,2788398650,k hank #resist,khankiso,0,https://t.co/yQueYiXxG3,Activist Investors Score Surprise Win With ExxonMobil Board Seats https://t.co/yQueYiXxG3,
15567,6.0,1397988831153033224,75337774,Teresa MASIA PERALES,Spanishcountry,0,https://t.co/LbrYfA0bhU,Activist Investors Score Surprise Win With ExxonMobil Board Seats https://t.co/LbrYfA0bhU,
15568,6.0,1397988675942764548,956605642369888256,frank disler,DislerFrank,0,https://t.co/IGuYVvgOkT,Activist Investors Score Surprise Win With ExxonMobil Board Seats https://t.co/IGuYVvgOkT,
15570,6.0,1397987102059417606,3248753868,#GreenNewDealAlwaysBernie🌹🏴󠁧󠁢󠁷󠁬󠁳󠁿,dnauerbach13,0,https://t.co/C1ehTW8ILo,Activist Investors Score Surprise Win With ExxonMobil Board Seats https://t.co/C1ehTW8ILo,
15571,6.0,1397986747712163842,155599665,deborah stoldt,debbies3360,0,https://t.co/x59ypbJfY3,Election of Environmental Activists to Exxon Board Shakes Company to Its Foundations https://t.co/x59ypbJfY3,
15574,6.0,1397985596770029569,1258737067426799618,Sustainable Energy Botswana,ASEBotswana,0,https://t.co/d97A72yp7F,"It's a perfect storm for “not so Big Oil” never thought this would happen in my lifetime....!  
#Dutch court tells Shell to cut emissions by half ‘Boom’
Exxon shareholders elect directors demanding climate action.
Chevron investors demand emission cuts...
 https://t.co/d97A72yp7F",
15578,6.0,1397984084630982656,21081606,Darryl Vhugen,darrylv,0,https://t.co/Pwv4GCSqFX,Some symbolic but important good news on the #ClimateEmergency : Climate Activists Defeat Exxon in Push for Clean Energy https://t.co/Pwv4GCSqFX,
15585,6.0,1397983455112097792,741518031822544901,prdpXbot,prdpXbot,0,https://t.co/OceDmTc1IX,Climate Change Activists Notch Victory in Exxon Mobil Board Elections https://t.co/OceDmTc1IX,
15590,6.0,1397982015870451717,134601375,Bob Foss,Ancientbob,0,https://t.co/8SGr7ticZ2,"HuffPost: Climate Activists Win Bid To Put New Members On Exxon’s Board.
https://t.co/8SGr7ticZ2

via @GoogleNews",
15603,6.0,1397977894186541058,99711993,JideBri,JideBri,0,https://t.co/zzLzAy9CXs,"Activist investor ousts at least two Exxon directors in historic win for pro-climate campaign

https://t.co/zzLzAy9CXs",
15611,6.0,1397976585345679360,222567620,Farient Advisors,FarientAdvisors,0,https://t.co/v29ovXnCY5,"In the Year of the Stakeholder, @WSJ writes activist investor prevails at @XOM winning 2 of 4 proposed board seats.The message to corps. Ignore stakeholder climate concerns at your own risk. Link #stakeholder incentives to #execcomp #climate https://t.co/v29ovXnCY5 https://t.co/Nslj9QQkNb",
15612,6.0,1397976585345679360,222567620,Farient Advisors,FarientAdvisors,1,https://t.co/Nslj9QQkNb,"In the Year of the Stakeholder, @WSJ writes activist investor prevails at @XOM winning 2 of 4 proposed board seats.The message to corps. Ignore stakeholder climate concerns at your own risk. Link #stakeholder incentives to #execcomp #climate https://t.co/v29ovXnCY5 https://t.co/Nslj9QQkNb",
15615,6.0,1397975955323428872,221833085,FracTracker Alliance,FracTracker,0,https://t.co/BIuuN8excL,"#BigOil must be feelin' pretty small right now! 💥

Yesterday, @exxonmobil's shareholders elected at least 2 board candidates that a small group of activist investors nominated to steer #Exxon toward clean #energy &amp; away from #oil &amp; #gas.

Via @nytimes: https://t.co/BIuuN8excL",
15643,6.0,1397973355643482114,2393097312,Jennifer Weeks,JenniferWeeks83,0,https://t.co/hxhTJMFg02,".@EngineNo_1, a small activist hedge fund, argued Exxon wasn’t doing enough to transition away from fossil fuels. On Wednesday it persuaded  other shareholders to support at least two of its nominees to Exxon’s board.

https://t.co/hxhTJMFg02 via @ConversationUS",
15647,6.0,1397972169095778307,2787980100,Iain Leslie Palôt aka Comte de Perelle,Beal1957,0,https://t.co/frgJYtNT75,"Yesterday it was Royal Dutch Shell today it's Chevron and...........
Climate Activists Defeat Exxon in Push for Clean Energy https://t.co/frgJYtNT75",
15649,6.0,1397970905125556230,28381177,Marc Morano,ClimateDepot,0,https://t.co/r7IY9ZUGCD,Steve Milloy Calls on Exxon CEO and Board to be Dismissed Over Greenwashing Climate Policies https://t.co/r7IY9ZUGCD,
15656,6.0,1397969347902119938,233185107,Renton Campoy,hacommoditynews,0,https://t.co/xKuFmXBP5E,Climate Activists Win Bid To Put New Members On Exxon’s Board https://t.co/xKuFmXBP5E,
15657,6.0,1397969275609026561,2347049341,Vox,voxdotcom,0,https://t.co/m0te0ExAVh,"Shell needs to cut its greenhouse gas emissions by 45% by 2030, a judge ruled.

Chevron shareholders voted to recommend reducing company emissions.

Exxon now has at least two climate activists on its board of directors.

A Big Oil reckoning may be afoot. https://t.co/m0te0ExAVh",
15667,6.0,1397966559881093122,821435936454148096,E&E Action,EEAction,0,https://t.co/VHxQVdKYua,Milloy Calls on Exxon CEO and Board to be Dismissed Over Greenwashing Climate Policies https://t.co/VHxQVdKYua,
15670,6.0,1397966435247349764,236575166,E&E Legal,EELegal,0,https://t.co/IzhJtChyiS,Milloy Calls on Exxon CEO and Board to be Dismissed Over Greenwashing Climate Policies https://t.co/IzhJtChyiS,
15675,6.0,1397965399501725697,3042586421,Norvan Acquah-Hayford,norvan986,0,https://t.co/kUAQwhJIf7,US activist firm wins at least 2 Exxon board seats as it pushes for climate strategy change https://t.co/kUAQwhJIf7,
15677,6.0,1397965036736466945,385162111,Brad Beauregard Jr 🇺🇸,BradBeauregardJ,0,https://t.co/ZQE1iEToTQ,"I'm not expecting Exxon to lead the charge for #ClimateAction but these brilliant climate activists moved them a little bit closer in that direction.

This is a huge victory! Thanks to everyone involved.
https://t.co/ZQE1iEToTQ",
15678,6.0,1397964422694391810,983142247125336070,Jim Trailmaster 🇺🇦,jim_sidewalk,0,https://t.co/CPoaVPDXKq,Exxon CEO Is Dealt Stinging Setback at Hands of New Activist (2) https://t.co/CPoaVPDXKq,
15683,6.0,1397963172519231491,48766152,Holly Forsman,Holly500,0,https://t.co/moqIKMz9tu,#ClimateActivists Defeat Exxon in Push for Clean Energy https://t.co/moqIKMz9tu,
15689,6.0,1397961897597677569,93223785,fj,gecko39,0,https://t.co/CUB80Akfg9,"Exxon CEO Is Dealt Stinging Setback at Hands of New Activist

Kevin Crowley
Scott Deveau

26MAY2021

https://t.co/CUB80Akfg9",
15696,6.0,1397960219754262532,2826804048,Steven Donziger,SDonziger,0,https://t.co/shkugi76iB,"HISTORY: ""Engine No. 1 was formed just last year... and holds a tiny fraction of Exxon shares — just 0.02%... astonishing.""

They just placed 2 climate activists on the Exxon board. Incredible.

I repeat: The fossil fuel era is ending.

Read: https://t.co/shkugi76iB https://t.co/VQdFQNpMbn",
15697,6.0,1397960219754262532,2826804048,Steven Donziger,SDonziger,1,https://t.co/VQdFQNpMbn,"HISTORY: ""Engine No. 1 was formed just last year... and holds a tiny fraction of Exxon shares — just 0.02%... astonishing.""

They just placed 2 climate activists on the Exxon board. Incredible.

I repeat: The fossil fuel era is ending.

Read: https://t.co/shkugi76iB https://t.co/VQdFQNpMbn",
15702,6.0,1397957886186180611,45491814,David Bain,davidjbain,0,https://t.co/IqtBkm49jM,"Big Oil was dealt a stunning defeat on Wednesday when shareholders of Exxon Mobil elected at least two board candidates nominated by activist investors who pledged to steer the company toward cleaner energy and away from oil and gas.

https://t.co/IqtBkm49jM",
15703,6.0,1397957408681508864,519945879,Jackie Weisberg,Jackieweisberg1,0,https://t.co/AthXHKfUin,Climate Activists Defeat Exxon in Push for Clean Energy https://t.co/AthXHKfUin,
15711,6.0,1397955130163666947,1228707942960173056,vialucent,vialucent,0,https://t.co/43EcKsS33b,"Shell, Exxon and Chevron stunned by courts and shareholders in climate blitz https://t.co/43EcKsS33b via @renew_economy  #ActOnClimate",
15721,6.0,1397953894181900302,1361149482587488258,nyyankee1970,nyyankee1970,0,https://t.co/INlgndHctf,"Climate Activists Win Bid To Put New Members On Exxon’s Board
https://t.co/INlgndHctf",
15722,6.0,1397953783578075138,94345987,Trudy Heller,TrudyHeller,0,https://t.co/4sGTN0srWf,"Isn't it a pity: Election of climate conscious directors to Exxon board is termed a ""Watershed defeat"" by the Wall Street Journal. https://t.co/4sGTN0srWf via @WSJ",
15726,6.0,1397952890463944704,4073652732,Kate Mackay,KaturahMackay,0,https://t.co/3K8VGOZKb4,"#Climate Activists Defeat Exxon in Push for #CleanEnergy 👏👏👏👏👏
https://t.co/3K8VGOZKb4",
15728,6.0,1397952342545342468,18371354,Rob,seeminglyrob,0,https://t.co/WEMXDwU8db,“Big Oil was dealt a stunning defeat on Wednesday when shareholders of Exxon Mobil elected at least two board candidates nominated by activist investors who pledged to steer the company toward cleaner energy and away from oil and gas.” https://t.co/WEMXDwU8db https://t.co/DLyLhh12W2,
15729,6.0,1397952342545342468,18371354,Rob,seeminglyrob,1,https://t.co/DLyLhh12W2,“Big Oil was dealt a stunning defeat on Wednesday when shareholders of Exxon Mobil elected at least two board candidates nominated by activist investors who pledged to steer the company toward cleaner energy and away from oil and gas.” https://t.co/WEMXDwU8db https://t.co/DLyLhh12W2,
15731,6.0,1397951608877568000,1254884775296409602,Adam Warner,adamsan_666,0,https://t.co/Ga7ECKSBSI,"""Big Oil was dealt a stunning defeat on Wednesday when shareholders of Exxon Mobil elected at least two board candidates nominated by activist investors who pledged to steer the company toward cleaner energy and away from oil and gas."" #ABLeg #ABPoli
https://t.co/Ga7ECKSBSI",
15737,6.0,1397950725603299329,14050550,Inside Climate News,insideclimate,0,https://t.co/ODefSnPreo,"The landmark Dutch court ruling against Shell landed the same day Exxon replaced two board members over climate issues and Chevron shareholders voted to support efforts for the company to reduce emissions from customers.

https://t.co/ODefSnPreo",
15738,6.0,1397950222114852868,862731500030226433,National Nonprofits,NatlNonprofits,0,https://t.co/tVtTlLdAf1,"Climate Activists Defeat Exxon in Push for Clean Energy, via @nytimes https://t.co/tVtTlLdAf1 https://t.co/4BktRfIaGm",
15739,6.0,1397950222114852868,862731500030226433,National Nonprofits,NatlNonprofits,1,https://t.co/4BktRfIaGm,"Climate Activists Defeat Exxon in Push for Clean Energy, via @nytimes https://t.co/tVtTlLdAf1 https://t.co/4BktRfIaGm",
15740,6.0,1397950118289047554,770732689947291648,Okra Energy,OkraLNG,0,https://t.co/LsjLV6ENSO,The Exxon and Chevron news this week highlights growing and well-organized shareholder pressure across the #OilandGas sector to respond to net-zero targets and prepare for the #Energy transition. #LNG https://t.co/LsjLV6ENSO https://t.co/OoEbWyQyb1,
15741,6.0,1397950118289047554,770732689947291648,Okra Energy,OkraLNG,1,https://t.co/OoEbWyQyb1,The Exxon and Chevron news this week highlights growing and well-organized shareholder pressure across the #OilandGas sector to respond to net-zero targets and prepare for the #Energy transition. #LNG https://t.co/LsjLV6ENSO https://t.co/OoEbWyQyb1,
15743,6.0,1397949880937553921,331779713,Chuck Becker,charles_becker,0,https://t.co/DGT8Np6gPo,"In blow to Exxon management, climate activists install two new board members https://t.co/DGT8Np6gPo",
15745,6.0,1397949556092854276,1309544809787305984,A Rude Awakening hosted by Sabrina Jacobs,RudeKPFA,0,https://t.co/z693dusZaj,"Climate change activists win against Exxon Mobil and Chevron, Shell loses Dutch court case https://t.co/z693dusZaj",
15747,6.0,1397949463222697989,122117125,Ron Robins,ron_robins,0,https://t.co/bGjo69eee6,Climate Activists Defeat Exxon in Push for Clean Energy https://t.co/bGjo69eee6,
15749,6.0,1397949410659688448,15919583,Daymon J. Hartley (He/him/his),daymonjhartley,0,https://t.co/Qw74zZ68BJ,Climate Activists Defeat Exxon in Push for Clean Energy https://t.co/Qw74zZ68BJ,
15751,6.0,1397949173954187266,19769616,Jean Radtke,jeanradtke,0,https://t.co/elxHhy1TIM,"Climate change activists win against Exxon Mobil and Chevron, Shell loses Dutch court case https://t.co/elxHhy1TIM",
15759,6.0,1397946483916382212,3269306996,Teri Liptak,teriliptak,0,https://t.co/rndKWPa5NN,"Baby steps . . .

Activist investor ousts at least two Exxon directors in historic win for pro-climate campaign - CNN https://t.co/rndKWPa5NN",
15763,6.0,1397945048231256072,41626726,David Dosamantes,ddosaman,0,https://t.co/OamKJdE3Ot,"Can #wallstreet persuade ##oil #companies to become #greener ?
 #climatechange #investing #esginvesting #economy 
#Climate Activists Defeat #exxonmobil  in Push for #cleanenergy   https://t.co/OamKJdE3Ot https://t.co/qlJXEnA1wG",
15764,6.0,1397945048231256072,41626726,David Dosamantes,ddosaman,1,https://t.co/qlJXEnA1wG,"Can #wallstreet persuade ##oil #companies to become #greener ?
 #climatechange #investing #esginvesting #economy 
#Climate Activists Defeat #exxonmobil  in Push for #cleanenergy   https://t.co/OamKJdE3Ot https://t.co/qlJXEnA1wG",
15765,6.0,1397945023195406339,378084151,"Clean Edge, Inc.",CleanEdgeInc,0,https://t.co/tujFXxSrgB,"In a single day, #BigOil suffers historic blows on #climate. @exxonmobil shareholder  @EngineNo_1 ousted two board members; @Chevron investors voted to cut its #GHG #emissions, and a Dutch court ordered @Shell to slash emissions by 45%. https://t.co/tujFXxSrgB via @politico https://t.co/72uh7LsqYa",
15766,6.0,1397945023195406339,378084151,"Clean Edge, Inc.",CleanEdgeInc,1,https://t.co/72uh7LsqYa,"In a single day, #BigOil suffers historic blows on #climate. @exxonmobil shareholder  @EngineNo_1 ousted two board members; @Chevron investors voted to cut its #GHG #emissions, and a Dutch court ordered @Shell to slash emissions by 45%. https://t.co/tujFXxSrgB via @politico https://t.co/72uh7LsqYa",
15767,6.0,1397944850276880407,974177148478066688,The Financial Outsider,finoutsider,0,https://t.co/YhYhlvbKyj,New hedge funds bask in Exxon's climate spotlight https://t.co/YhYhlvbKyj,
15768,6.0,1397944573918257155,1095426620507201536,Pᴏʟɪᴍᴇx Sʟᴇᴇᴠᴇs & Pᴀᴄᴋᴀɢɪɴɢ Sᴜʙsᴛʀᴀᴛᴇs,PolimexG,0,https://t.co/5Uu3vLX7SJ,'A Seismic Shift' for Big Oil: Activist Investors Score Surprise Win With ExxonMobil Board Seats https://t.co/5Uu3vLX7SJ,
15771,6.0,1397943212170526723,28720190,Andrew Behar,andrewbehar,0,https://t.co/3YtUQGEHBD,"https://t.co/3YtUQGEHBD
“A powerful signal has been sent to every oil company,  every company that’s polluting,” said Andrew Behar, CEO of As You Sow, a shareholder group. “These boards can’t ignore their shareholders. We are using our power. This has been a long time coming.”",
15776,6.0,1397942410110504962,2821859194,Adapting Canadian Work ACW,acwyorku,0,https://t.co/go5wzOvcY8,Victory for climate activists in the Dutch Courts and in Exxon and Chevron boardrooms https://t.co/go5wzOvcY8,
15779,6.0,1397941690753859586,58720049,Philippe Durance,pdurance,0,https://t.co/srtGZAxOrV,#Climate #Activists Defeat Exxon in Push for Clean #Energy https://t.co/srtGZAxOrV,
15780,6.0,1397941623653289985,46933541,ForensicPsyMD,ForensicPsyMD,0,https://t.co/uhs4jYedmC,Climate Activists Defeat Exxon in Push for Clean Energy https://t.co/uhs4jYedmC,
15781,6.0,1397940721500446725,14075981,David P Gelles,gelles,0,https://t.co/N6yeBrl4NX,"Activist investor ousts at least two Exxon directors in historic win for pro-climate campaign
 https://t.co/N6yeBrl4NX",
15783,6.0,1397940384202952705,3286746380,One Liner News,onelinernews123,0,https://t.co/qzL9MaEh6P,"Bravo!
Big Oil was dealt a stunning defeat on Wednesday when shareholders of Exxon Mobil 🇺🇸 elected board candidates nominated by activist investors who pledged to steer the company toward cleaner energy and away from oil and gas.

https://t.co/qzL9MaEh6P
#PlanetEarth #Nature",
